,date,open,high,low,close,volume
0,1620604800000,1.412e-05,5e-05,1.412e-05,3.466e-05,95302311917668.0
1,1620691200000,3.468e-05,3.799e-05,2.78e-05,3.042e-05,64512785938482.0
2,1620777600000,3.04e-05,3.15e-05,1.752e-05,1.821e-05,86909144958765.0
3,1620864000000,1.817e-05,2.357e-05,1.53e-05,2.102e-05,91254881005748.0
4,1620950400000,2.103e-05,2.224e-05,1.816e-05,1.84e-05,40927854276575.0
5,1621036800000,1.841e-05,1.897e-05,1.501e-05,1.553e-05,43727275531961.0
6,1621123200000,1.552e-05,1.962e-05,1.237e-05,1.784e-05,61634752660696.0
7,1621209600000,1.783e-05,1.808e-05,1.408e-05,1.651e-05,60156822115985.0
8,1621296000000,1.65e-05,1.8e-05,1.517e-05,1.56e-05,27976612440989.0
9,1621382400000,1.562e-05,1.58e-05,6.3e-06,9.07e-06,90539301007324.0
10,1621468800000,9.07e-06,1.219e-05,8e-06,9.64e-06,67205967066890.0
11,1621555200000,9.64e-06,1.035e-05,6.55e-06,8.2e-06,54603903901459.0
12,1621641600000,8.21e-06,9.83e-06,6.72e-06,8.42e-06,46318180421814.0
13,1621728000000,8.42e-06,9.65e-06,6.94e-06,8.09e-06,60549130370846.0
14,1621814400000,8.08e-06,1.208e-05,7.73e-06,1.065e-05,66920838464554.0
15,1621900800000,1.065e-05,1.115e-05,8.76e-06,9.39e-06,43096086882356.0
16,1621987200000,9.38e-06,1.05e-05,9.14e-06,9.49e-06,29880109514903.0
17,1622073600000,9.49e-06,9.5e-06,8.5e-06,8.79e-06,21377807919679.0
18,1622160000000,8.79e-06,8.85e-06,7.5e-06,7.9e-06,22969674539465.0
19,1622246400000,7.91e-06,8.21e-06,7.3e-06,7.89e-06,15473428469390.0
20,1622332800000,7.9e-06,8.13e-06,7.52e-06,7.86e-06,12847617230998.0
21,1622419200000,7.85e-06,9.98e-06,7.69e-06,9.28e-06,29008796041217.0
22,1622505600000,9.28e-06,9.43e-06,8.28e-06,8.82e-06,23622771954244.0
23,1622592000000,8.83e-06,1.049e-05,8.57e-06,9.44e-06,37410145146900.0
24,1622678400000,9.43e-06,1.04e-05,9.29e-06,9.82e-06,25310047082545.0
25,1622764800000,9.81e-06,9.84e-06,8.28e-06,8.79e-06,27586732208422.0
26,1622851200000,8.8e-06,9.12e-06,8.1e-06,8.42e-06,15138731370984.0
27,1622937600000,8.42e-06,8.63e-06,8.33e-06,8.53e-06,8718852058711.0
28,1623024000000,8.52e-06,8.72e-06,7.5e-06,7.74e-06,14317490957225.0
29,1623110400000,7.74e-06,7.87e-06,6.3e-06,7.15e-06,32407835420356.0
